policy_step,time_sec,state,joint_idx,raw_idx,raw_action,mapped_action,action_scale,scaled,default_q,command,q,dq,control_type,policy_kp,policy_kd,low_qd,low_qd_dot,low_kp,low_kd,low_tau_pre_clamp,torque_limit,fsm_final_tau,bridge_tau_pvt_false,raw_actions,mapped_actions,obs_ang_vel,obs_gravity,obs_commands,obs_lin_vel,obs_vec
48,1776796836.652272940,rl_flat,3,3,-1.361255765,-1.361255765,0.500000000,-0.680627882,0.000000000,-0.680627882,0.410272330,-9.436665535,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.277888221,20.000000000,-0.277888221,-0.277888221,"-1.067396;0.589537;-0.352417;-1.361256;0.783338;0.536724;-0.247885;-1.077457","-1.067396;0.589537;-0.352417;-1.361256;0.783338;0.536724;-0.247885;-1.077457","0.447528;0.167561;-0.020447","-0.125448;-0.003632;-0.992094","0.000000;0.000000;0.000000","0.020659;0.020261;0.078841","0.111882;0.041890;-0.005112;-0.125448;-0.003632;-0.992094;0.000000;0.000000;0.000000;-0.085678;0.017946;0.263031;0.247581;-0.524052;-0.460622;-0.023996;-0.025576;0.124532;0.096306;0.015293;0.002501;-0.471833;-0.366777;-1.047067;0.530565;-0.379134;-1.553135;0.789419;0.489065;-0.260669;-1.234221;0.041317;0.040522"
48,1776796836.652272940,rl_flat,7,7,-1.077456594,-1.077456594,0.500000000,-0.538728297,0.000000000,-0.538728297,0.484079391,-7.335544109,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.326940125,20.000000000,-0.326940125,-0.326940125,"-1.067396;0.589537;-0.352417;-1.361256;0.783338;0.536724;-0.247885;-1.077457","-1.067396;0.589537;-0.352417;-1.361256;0.783338;0.536724;-0.247885;-1.077457","0.447528;0.167561;-0.020447","-0.125448;-0.003632;-0.992094","0.000000;0.000000;0.000000","0.020659;0.020261;0.078841","0.111882;0.041890;-0.005112;-0.125448;-0.003632;-0.992094;0.000000;0.000000;0.000000;-0.085678;0.017946;0.263031;0.247581;-0.524052;-0.460622;-0.023996;-0.025576;0.124532;0.096306;0.015293;0.002501;-0.471833;-0.366777;-1.047067;0.530565;-0.379134;-1.553135;0.789419;0.489065;-0.260669;-1.234221;0.041317;0.040522"
49,1776796836.672320843,rl_flat,3,3,-1.165479660,-1.165479660,0.500000000,-0.582739830,0.000000000,-0.582739830,0.265272439,-8.789802551,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.330333996,20.000000000,0.330333996,0.330333996,"-1.085769;0.643120;-0.320114;-1.165480;0.785887;0.576271;-0.234629;-0.918084","-1.085769;0.643120;-0.320114;-1.165480;0.785887;0.576271;-0.234629;-0.918084","0.370743;0.439295;0.000991","-0.120229;-0.010054;-0.992695","0.000000;0.000000;0.000000","-0.014969;0.018449;0.048968","0.092686;0.109824;0.000248;-0.120229;-0.010054;-0.992695;0.000000;0.000000;0.000000;-0.092654;0.010504;0.297582;0.274192;-0.519325;-0.459926;-0.019915;-0.021312;0.095397;0.073045;0.014596;0.002167;-0.439490;-0.342718;-1.067396;0.589537;-0.352417;-1.361256;0.783338;0.536724;-0.247885;-1.077457;-0.029939;0.036898"
49,1776796836.672320843,rl_flat,7,7,-0.918083966,-0.918083966,0.500000000,-0.459041983,0.000000000,-0.459041983,0.371123880,-6.854367256,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.204511002,20.000000000,0.204511002,0.204511002,"-1.085769;0.643120;-0.320114;-1.165480;0.785887;0.576271;-0.234629;-0.918084","-1.085769;0.643120;-0.320114;-1.165480;0.785887;0.576271;-0.234629;-0.918084","0.370743;0.439295;0.000991","-0.120229;-0.010054;-0.992695","0.000000;0.000000;0.000000","-0.014969;0.018449;0.048968","0.092686;0.109824;0.000248;-0.120229;-0.010054;-0.992695;0.000000;0.000000;0.000000;-0.092654;0.010504;0.297582;0.274192;-0.519325;-0.459926;-0.019915;-0.021312;0.095397;0.073045;0.014596;0.002167;-0.439490;-0.342718;-1.067396;0.589537;-0.352417;-1.361256;0.783338;0.536724;-0.247885;-1.077457;-0.029939;0.036898"
50,1776796836.692426920,rl_flat,3,3,-0.931261420,-0.931261420,0.500000000,-0.465630710,0.000000000,-0.465630710,0.085945800,-7.769625187,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.860946983,20.000000000,0.860946983,0.860946983,"-1.116182;0.690519;-0.271264;-0.931261;0.784441;0.612319;-0.211899;-0.723841","-1.116182;0.690519;-0.271264;-0.931261;0.784441;0.612319;-0.211899;-0.723841","0.253824;0.750879;0.009441","-0.106730;-0.016713;-0.994148","0.000000;0.000000;0.000000","-0.042852;0.014723;0.017909","0.063456;0.187720;0.002360;-0.106730;-0.016713;-0.994148;0.000000;0.000000;0.000000;-0.099955;0.002675;0.330876;0.298878;-0.514072;-0.459637;-0.013619;-0.014690;0.061879;0.043717;0.009775;-0.000416;-0.388481;-0.301674;-1.085769;0.643120;-0.320114;-1.165480;0.785887;0.576271;-0.234629;-0.918084;-0.085704;0.029446"
50,1776796836.692426920,rl_flat,7,7,-0.723840594,-0.723840594,0.500000000,-0.361920297,0.000000000,-0.361920297,0.231647864,-6.033476830,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.664698046,20.000000000,0.664698046,0.664698046,"-1.116182;0.690519;-0.271264;-0.931261;0.784441;0.612319;-0.211899;-0.723841","-1.116182;0.690519;-0.271264;-0.931261;0.784441;0.612319;-0.211899;-0.723841","0.253824;0.750879;0.009441","-0.106730;-0.016713;-0.994148","0.000000;0.000000;0.000000","-0.042852;0.014723;0.017909","0.063456;0.187720;0.002360;-0.106730;-0.016713;-0.994148;0.000000;0.000000;0.000000;-0.099955;0.002675;0.330876;0.298878;-0.514072;-0.459637;-0.013619;-0.014690;0.061879;0.043717;0.009775;-0.000416;-0.388481;-0.301674;-1.085769;0.643120;-0.320114;-1.165480;0.785887;0.576271;-0.234629;-0.918084;-0.085704;0.029446"
51,1776796836.712448835,rl_flat,3,3,-0.670496762,-0.670496762,0.500000000,-0.335248381,0.000000000,-0.335248381,-0.122171007,-6.537508488,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,1.374650410,20.000000000,1.374650410,1.374650410,"-1.153671;0.729743;-0.223892;-0.670497;0.797104;0.647730;-0.170558;-0.511762","-1.153671;0.729743;-0.223892;-0.670497;0.797104;0.647730;-0.170558;-0.511762","0.132458;1.061897;0.002523","-0.078987;-0.022227;-0.996628","0.000000;0.000000;0.000000","-0.064835;0.007982;-0.021843","0.033114;0.265474;0.000631;-0.078987;-0.022227;-0.996628;0.000000;0.000000;0.000000;-0.106024;-0.003864;0.356086;0.314459;-0.511149;-0.462045;-0.007013;-0.007556;0.030202;0.015069;0.000952;-0.006774;-0.326875;-0.251598;-1.116182;0.690519;-0.271264;-0.931261;0.784441;0.612319;-0.211899;-0.723841;-0.129670;0.015964"
51,1776796836.712448835,rl_flat,7,7,-0.511761665,-0.511761665,0.500000000,-0.255880833,0.000000000,-0.255880833,0.071174540,-5.031963825,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,1.082941484,20.000000000,1.082941484,1.082941484,"-1.153671;0.729743;-0.223892;-0.670497;0.797104;0.647730;-0.170558;-0.511762","-1.153671;0.729743;-0.223892;-0.670497;0.797104;0.647730;-0.170558;-0.511762","0.132458;1.061897;0.002523","-0.078987;-0.022227;-0.996628","0.000000;0.000000;0.000000","-0.064835;0.007982;-0.021843","0.033114;0.265474;0.000631;-0.078987;-0.022227;-0.996628;0.000000;0.000000;0.000000;-0.106024;-0.003864;0.356086;0.314459;-0.511149;-0.462045;-0.007013;-0.007556;0.030202;0.015069;0.000952;-0.006774;-0.326875;-0.251598;-1.116182;0.690519;-0.271264;-0.931261;0.784441;0.612319;-0.211899;-0.723841;-0.129670;0.015964"
52,1776796836.732491016,rl_flat,3,3,-0.377017200,-0.377017200,0.500000000,-0.188508600,0.000000000,-0.188508600,-0.314515918,-5.296454906,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,2.069315025,20.000000000,2.069315025,2.069315025,"-1.189071;0.758097;-0.175731;-0.377017;0.817264;0.678117;-0.134844;-0.279787","-1.189071;0.758097;-0.175731;-0.377017;0.817264;0.678117;-0.134844;-0.279787","0.035983;1.231538;-0.003535","-0.039374;-0.024803;-0.998917","0.000000;0.000000;0.000000","-0.067102;0.000669;-0.060478","0.008996;0.307885;-0.000884;-0.039374;-0.024803;-0.998917;0.000000;0.000000;0.000000;-0.108864;-0.006819;0.366930;0.316700;-0.514460;-0.469597;-0.001838;-0.001694;0.010300;-0.001275;-0.008796;-0.014231;-0.264823;-0.205304;-1.153671;0.729743;-0.223892;-0.670497;0.797104;0.647730;-0.170558;-0.511762;-0.134204;0.001339"
52,1776796836.732491016,rl_flat,7,7,-0.279787242,-0.279787242,0.500000000,-0.139893621,0.000000000,-0.139893621,-0.077198930,-4.106082439,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,1.676089308,20.000000000,1.676089308,1.676089308,"-1.189071;0.758097;-0.175731;-0.377017;0.817264;0.678117;-0.134844;-0.279787","-1.189071;0.758097;-0.175731;-0.377017;0.817264;0.678117;-0.134844;-0.279787","0.035983;1.231538;-0.003535","-0.039374;-0.024803;-0.998917","0.000000;0.000000;0.000000","-0.067102;0.000669;-0.060478","0.008996;0.307885;-0.000884;-0.039374;-0.024803;-0.998917;0.000000;0.000000;0.000000;-0.108864;-0.006819;0.366930;0.316700;-0.514460;-0.469597;-0.001838;-0.001694;0.010300;-0.001275;-0.008796;-0.014231;-0.264823;-0.205304;-1.153671;0.729743;-0.223892;-0.670497;0.797104;0.647730;-0.170558;-0.511762;-0.134204;0.001339"
53,1776796836.752576828,rl_flat,3,3,-0.076240055,-0.076240055,0.500000000,-0.038120028,0.000000000,-0.038120028,-0.429313809,-3.950983047,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,2.722406120,20.000000000,2.722406120,2.722406120,"-1.215766;0.776210;-0.143111;-0.076240;0.845388;0.696050;-0.107584;-0.051102","-1.215766;0.776210;-0.143111;-0.076240;0.845388;0.696050;-0.107584;-0.051102","0.005906;1.219730;-0.003807","-0.007241;-0.025219;-0.999656","0.000000;0.000000;0.000000","-0.058722;-0.003109;-0.079646","0.001476;0.304933;-0.000952;-0.007241;-0.025219;-0.999656;0.000000;0.000000;0.000000;-0.109315;-0.007048;0.367586;0.313051;-0.521333;-0.478945;-0.000197;0.000437;-0.001729;-0.008077;-0.015630;-0.020406;-0.197549;-0.156530;-1.189071;0.758097;-0.175731;-0.377017;0.817264;0.678117;-0.134844;-0.279787;-0.117443;-0.006217"
53,1776796836.752576828,rl_flat,7,7,-0.051101856,-0.051101856,0.500000000,-0.025550928,0.000000000,-0.025550928,-0.167294189,-3.130591154,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,2.210637252,20.000000000,2.210637252,2.210637252,"-1.215766;0.776210;-0.143111;-0.076240;0.845388;0.696050;-0.107584;-0.051102","-1.215766;0.776210;-0.143111;-0.076240;0.845388;0.696050;-0.107584;-0.051102","0.005906;1.219730;-0.003807","-0.007241;-0.025219;-0.999656","0.000000;0.000000;0.000000","-0.058722;-0.003109;-0.079646","0.001476;0.304933;-0.000952;-0.007241;-0.025219;-0.999656;0.000000;0.000000;0.000000;-0.109315;-0.007048;0.367586;0.313051;-0.521333;-0.478945;-0.000197;0.000437;-0.001729;-0.008077;-0.015630;-0.020406;-0.197549;-0.156530;-1.189071;0.758097;-0.175731;-0.377017;0.817264;0.678117;-0.134844;-0.279787;-0.117443;-0.006217"
54,1776796836.772650003,rl_flat,3,3,0.222715914,0.222715914,0.500000000,0.111357957,0.000000000,0.111357957,-0.474822313,-2.751822948,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,3.482074866,20.000000000,3.482074866,3.482074866,"-1.243289;0.786160;-0.115543;0.222716;0.883642;0.708203;-0.079123;0.173652","-1.243289;0.786160;-0.115543;0.222716;0.883642;0.708203;-0.079123;0.173652","-0.005341;1.155910;-0.002568","0.009369;-0.025200;-0.999639","0.000000;0.000000;0.000000","-0.048491;-0.005576;-0.090233","-0.001335;0.288977;-0.000642;0.009369;-0.025200;-0.999639;0.000000;0.000000;0.000000;-0.109272;-0.006775;0.365595;0.309933;-0.526698;-0.485356;0.000430;0.001342;-0.010844;-0.013029;-0.020929;-0.024368;-0.137591;-0.113324;-1.215766;0.776210;-0.143111;-0.076240;0.845388;0.696050;-0.107584;-0.051102;-0.096981;-0.011151"
54,1776796836.772650003,rl_flat,7,7,0.173651725,0.173651725,0.500000000,0.086825863,0.000000000,0.086825863,-0.204104826,-2.266470432,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,2.811673765,20.000000000,2.811673765,2.811673765,"-1.243289;0.786160;-0.115543;0.222716;0.883642;0.708203;-0.079123;0.173652","-1.243289;0.786160;-0.115543;0.222716;0.883642;0.708203;-0.079123;0.173652","-0.005341;1.155910;-0.002568","0.009369;-0.025200;-0.999639","0.000000;0.000000;0.000000","-0.048491;-0.005576;-0.090233","-0.001335;0.288977;-0.000642;0.009369;-0.025200;-0.999639;0.000000;0.000000;0.000000;-0.109272;-0.006775;0.365595;0.309933;-0.526698;-0.485356;0.000430;0.001342;-0.010844;-0.013029;-0.020929;-0.024368;-0.137591;-0.113324;-1.215766;0.776210;-0.143111;-0.076240;0.845388;0.696050;-0.107584;-0.051102;-0.096981;-0.011151"
55,1776796836.792692900,rl_flat,3,3,0.485815018,0.485815018,0.500000000,0.242907509,0.000000000,0.242907509,-0.503944337,-0.922275186,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,3.531256504,20.000000000,3.531256504,3.531256504,"-1.264688;0.774479;-0.108189;0.485815;0.920431;0.706436;-0.063480;0.384399","-1.264688;0.774479;-0.108189;0.485815;0.920431;0.706436;-0.063480;0.384399","-0.025642;0.995303;-0.000507","0.028623;-0.024888;-0.999280","0.000000;0.000000;0.000000","-0.027503;-0.009435;-0.103312","-0.006410;0.248826;-0.000127;0.028623;-0.024888;-0.999280;0.000000;0.000000;0.000000;-0.108883;-0.005988;0.358768;0.303672;-0.535847;-0.495193;0.001614;0.002836;-0.022334;-0.018382;-0.027618;-0.028976;-0.046114;-0.047243;-1.243289;0.786160;-0.115543;0.222716;0.883642;0.708203;-0.079123;0.173652;-0.055007;-0.018870"
55,1776796836.792692900,rl_flat,7,7,0.384398639,0.384398639,0.500000000,0.192199320,0.000000000,0.192199320,-0.230220705,-0.944863915,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,2.966183308,20.000000000,2.966183308,2.966183308,"-1.264688;0.774479;-0.108189;0.485815;0.920431;0.706436;-0.063480;0.384399","-1.264688;0.774479;-0.108189;0.485815;0.920431;0.706436;-0.063480;0.384399","-0.025642;0.995303;-0.000507","0.028623;-0.024888;-0.999280","0.000000;0.000000;0.000000","-0.027503;-0.009435;-0.103312","-0.006410;0.248826;-0.000127;0.028623;-0.024888;-0.999280;0.000000;0.000000;0.000000;-0.108883;-0.005988;0.358768;0.303672;-0.535847;-0.495193;0.001614;0.002836;-0.022334;-0.018382;-0.027618;-0.028976;-0.046114;-0.047243;-1.243289;0.786160;-0.115543;0.222716;0.883642;0.708203;-0.079123;0.173652;-0.055007;-0.018870"
56,1776796836.812803030,rl_flat,3,3,0.722868145,0.722868145,0.500000000,0.361434072,0.000000000,0.361434072,-0.505309701,0.448244035,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,3.797896603,20.000000000,3.797896603,3.797896603,"-1.285582;0.757076;-0.097117;0.722868;0.960246;0.700797;-0.047850;0.587869","-1.285582;0.757076;-0.097117;0.722868;0.960246;0.700797;-0.047850;0.587869","-0.045083;0.863201;0.002099","0.039602;-0.024442;-0.998917","0.000000;0.000000;0.000000","-0.017784;-0.010634;-0.105871","-0.011271;0.215800;0.000525;0.039602;-0.024442;-0.998917;0.000000;0.000000;0.000000;-0.108354;-0.005130;0.352270;0.298632;-0.543319;-0.502619;0.002689;0.004123;-0.030553;-0.022895;-0.032942;-0.031977;0.022412;0.003792;-1.264688;0.774479;-0.108189;0.485815;0.920431;0.706436;-0.063480;0.384399;-0.035567;-0.021269"
56,1776796836.812803030,rl_flat,7,7,0.587868631,0.587868631,0.500000000,0.293934315,0.000000000,0.293934315,-0.234382719,0.075840078,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,3.319572565,20.000000000,3.319572565,3.319572565,"-1.285582;0.757076;-0.097117;0.722868;0.960246;0.700797;-0.047850;0.587869","-1.285582;0.757076;-0.097117;0.722868;0.960246;0.700797;-0.047850;0.587869","-0.045083;0.863201;0.002099","0.039602;-0.024442;-0.998917","0.000000;0.000000;0.000000","-0.017784;-0.010634;-0.105871","-0.011271;0.215800;0.000525;0.039602;-0.024442;-0.998917;0.000000;0.000000;0.000000;-0.108354;-0.005130;0.352270;0.298632;-0.543319;-0.502619;0.002689;0.004123;-0.030553;-0.022895;-0.032942;-0.031977;0.022412;0.003792;-1.264688;0.774479;-0.108189;0.485815;0.920431;0.706436;-0.063480;0.384399;-0.035567;-0.021269"
57,1776796836.832801819,rl_flat,3,3,0.930260241,0.930260241,0.500000000,0.465130121,0.000000000,0.465130121,-0.492932379,1.775438547,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,3.928645548,20.000000000,3.928645548,3.928645548,"-1.298008;0.731589;-0.090730;0.930260;1.005917;0.686261;-0.038423;0.777849","-1.298008;0.731589;-0.090730;0.930260;1.005917;0.686261;-0.038423;0.777849","-0.065114;0.743537;0.004658","0.047477;-0.023870;-0.998587","0.000000;0.000000;0.000000","-0.004720;-0.012467;-0.107745","-0.016279;0.185884;0.001165;0.047477;-0.023870;-0.998587;0.000000;0.000000;0.000000;-0.107682;-0.004153;0.345032;0.293314;-0.550424;-0.509319;0.003857;0.005414;-0.040269;-0.029354;-0.036956;-0.034296;0.088772;0.056090;-1.285582;0.757076;-0.097117;0.722868;0.960246;0.700797;-0.047850;0.587869;-0.009439;-0.024934"
57,1776796836.832801819,rl_flat,7,7,0.777848899,0.777848899,0.500000000,0.388924450,0.000000000,0.388924450,-0.227436095,1.121794343,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,3.575195697,20.000000000,3.575195697,3.575195697,"-1.298008;0.731589;-0.090730;0.930260;1.005917;0.686261;-0.038423;0.777849","-1.298008;0.731589;-0.090730;0.930260;1.005917;0.686261;-0.038423;0.777849","-0.065114;0.743537;0.004658","0.047477;-0.023870;-0.998587","0.000000;0.000000;0.000000","-0.004720;-0.012467;-0.107745","-0.016279;0.185884;0.001165;0.047477;-0.023870;-0.998587;0.000000;0.000000;0.000000;-0.107682;-0.004153;0.345032;0.293314;-0.550424;-0.509319;0.003857;0.005414;-0.040269;-0.029354;-0.036956;-0.034296;0.088772;0.056090;-1.285582;0.757076;-0.097117;0.722868;0.960246;0.700797;-0.047850;0.587869;-0.009439;-0.024934"
58,1776796836.852793932,rl_flat,3,3,1.091871738,1.091871738,0.500000000,0.545935869,0.000000000,0.545935869,-0.459856540,3.386436939,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,3.569112945,20.000000000,3.569112945,3.569112945,"-1.304286;0.691228;-0.094156;1.091872;1.042683;0.657867;-0.036763;0.925299","-1.304286;0.691228;-0.094156;1.091872;1.042683;0.657867;-0.036763;0.925299","-0.098480;0.591616;0.007542","0.055298;-0.022855;-0.998208","0.000000;0.000000;0.000000","0.009822;-0.015094;-0.106169","-0.024620;0.147904;0.001885;0.055298;-0.022855;-0.998208;0.000000;0.000000;0.000000;-0.106480;-0.002561;0.333477;0.284836;-0.559878;-0.517867;0.005889;0.007538;-0.052912;-0.038937;-0.040497;-0.036101;0.169322;0.123573;-1.298008;0.731589;-0.090730;0.930260;1.005917;0.686261;-0.038423;0.777849;0.019645;-0.030188"
58,1776796836.852793932,rl_flat,7,7,0.925299227,0.925299227,0.500000000,0.462649614,0.000000000,0.462649614,-0.204176784,2.471467733,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,3.343296370,20.000000000,3.343296370,3.343296370,"-1.304286;0.691228;-0.094156;1.091872;1.042683;0.657867;-0.036763;0.925299","-1.304286;0.691228;-0.094156;1.091872;1.042683;0.657867;-0.036763;0.925299","-0.098480;0.591616;0.007542","0.055298;-0.022855;-0.998208","0.000000;0.000000;0.000000","0.009822;-0.015094;-0.106169","-0.024620;0.147904;0.001885;0.055298;-0.022855;-0.998208;0.000000;0.000000;0.000000;-0.106480;-0.002561;0.333477;0.284836;-0.559878;-0.517867;0.005889;0.007538;-0.052912;-0.038937;-0.040497;-0.036101;0.169322;0.123573;-1.298008;0.731589;-0.090730;0.930260;1.005917;0.686261;-0.038423;0.777849;0.019645;-0.030188"
59,1776796836.872901917,rl_flat,3,3,1.213742256,1.213742256,0.500000000,0.606871128,0.000000000,0.606871128,-0.418486774,4.626799583,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,3.277578306,20.000000000,3.277578306,3.277578306,"-1.302626;0.649624;-0.098047;1.213742;1.068398;0.622121;-0.032484;1.039504","-1.302626;0.649624;-0.098047;1.213742;1.068398;0.622121;-0.032484;1.039504","-0.131720;0.467344;0.010193","0.060409;-0.021672;-0.997938","0.000000;0.000000;0.000000","0.022678;-0.017753;-0.101519","-0.032930;0.116836;0.002548;0.060409;-0.021672;-0.997938;0.000000;0.000000;0.000000;-0.105064;-0.000808;0.321673;0.276079;-0.568226;-0.525163;0.007921;0.009610;-0.063254;-0.047180;-0.042261;-0.036481;0.231340;0.176714;-1.304286;0.691228;-0.094156;1.091872;1.042683;0.657867;-0.036763;0.925299;0.045356;-0.035505"
59,1776796836.872901917,rl_flat,7,7,1.039504170,1.039504170,0.500000000,0.519752085,0.000000000,0.519752085,-0.173046663,3.534270048,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,3.149732941,20.000000000,3.149732941,3.149732941,"-1.302626;0.649624;-0.098047;1.213742;1.068398;0.622121;-0.032484;1.039504","-1.302626;0.649624;-0.098047;1.213742;1.068398;0.622121;-0.032484;1.039504","-0.131720;0.467344;0.010193","0.060409;-0.021672;-0.997938","0.000000;0.000000;0.000000","0.022678;-0.017753;-0.101519","-0.032930;0.116836;0.002548;0.060409;-0.021672;-0.997938;0.000000;0.000000;0.000000;-0.105064;-0.000808;0.321673;0.276079;-0.568226;-0.525163;0.007921;0.009610;-0.063254;-0.047180;-0.042261;-0.036481;0.231340;0.176714;-1.304286;0.691228;-0.094156;1.091872;1.042683;0.657867;-0.036763;0.925299;0.045356;-0.035505"
